# DGF EFT background - log-normal peak at z=0.5
# alpha_B_peak = 1.32, alpha_K_peak = 8.05
# alpha_M=0, alpha_T=0 (G4=1/2 constant, GW170817 safe)
# z H[1/Mpc] alpha_B alpha_K alpha_M alpha_T
9.55791202e+02	3.99483789e+00	4.34169072e-19	2.64777351e-18	0.00000000e+00	0.00000000e+00
9.55591163e+02	3.99358513e+00	4.35367205e-19	2.65508030e-18	0.00000000e+00	0.00000000e+00
9.55391123e+02	3.99233250e+00	4.36568857e-19	2.66240856e-18	0.00000000e+00	0.00000000e+00
9.55191083e+02	3.99108001e+00	4.37774040e-19	2.66975835e-18	0.00000000e+00	0.00000000e+00
9.54991043e+02	3.98982764e+00	4.38982763e-19	2.67712973e-18	0.00000000e+00	0.00000000e+00
9.54791003e+02	3.98857541e+00	4.40195038e-19	2.68452277e-18	0.00000000e+00	0.00000000e+00
9.54590964e+02	3.98732331e+00	4.41410876e-19	2.69193754e-18	0.00000000e+00	0.00000000e+00
9.54390924e+02	3.98607134e+00	4.42630289e-19	2.69937411e-18	0.00000000e+00	0.00000000e+00
9.54190884e+02	3.98481950e+00	4.43853287e-19	2.70683254e-18	0.00000000e+00	0.00000000e+00
9.53990844e+02	3.98356779e+00	4.45079881e-19	2.71431291e-18	0.00000000e+00	0.00000000e+00
9.53790804e+02	3.98231621e+00	4.46310083e-19	2.72181528e-18	0.00000000e+00	0.00000000e+00
9.53590765e+02	3.98106476e+00	4.47543904e-19	2.72933972e-18	0.00000000e+00	0.00000000e+00
9.53390725e+02	3.97981345e+00	4.48781356e-19	2.73688630e-18	0.00000000e+00	0.00000000e+00
9.53190685e+02	3.97856226e+00	4.50022449e-19	2.74445509e-18	0.00000000e+00	0.00000000e+00
9.52990645e+02	3.97731121e+00	4.51267195e-19	2.75204615e-18	0.00000000e+00	0.00000000e+00
9.52790605e+02	3.97606029e+00	4.52515606e-19	2.75965957e-18	0.00000000e+00	0.00000000e+00
9.52590566e+02	3.97480949e+00	4.53767693e-19	2.76729540e-18	0.00000000e+00	0.00000000e+00
9.52390526e+02	3.97355883e+00	4.55023466e-19	2.77495372e-18	0.00000000e+00	0.00000000e+00
9.52190486e+02	3.97230831e+00	4.56282939e-19	2.78263459e-18	0.00000000e+00	0.00000000e+00
9.51990446e+02	3.97105791e+00	4.57546122e-19	2.79033809e-18	0.00000000e+00	0.00000000e+00
9.51790406e+02	3.96980764e+00	4.58813028e-19	2.79806430e-18	0.00000000e+00	0.00000000e+00
9.51590366e+02	3.96855751e+00	4.60083667e-19	2.80581327e-18	0.00000000e+00	0.00000000e+00
9.51390327e+02	3.96730750e+00	4.61358051e-19	2.81358508e-18	0.00000000e+00	0.00000000e+00
9.51190287e+02	3.96605763e+00	4.62636192e-19	2.82137981e-18	0.00000000e+00	0.00000000e+00
9.50990247e+02	3.96480789e+00	4.63918102e-19	2.82919752e-18	0.00000000e+00	0.00000000e+00
9.50790207e+02	3.96355828e+00	4.65203793e-19	2.83703828e-18	0.00000000e+00	0.00000000e+00
9.50590167e+02	3.96230880e+00	4.66493276e-19	2.84490218e-18	0.00000000e+00	0.00000000e+00
9.50390128e+02	3.96105945e+00	4.67786564e-19	2.85278927e-18	0.00000000e+00	0.00000000e+00
9.50190088e+02	3.95981024e+00	4.69083668e-19	2.86069964e-18	0.00000000e+00	0.00000000e+00
