# weight H0_light H0_matter omega_cdm logA F_arithmetic F_weighted
1.000000000000000000e+00 6.544552099999999939e+01 7.098683214987840984e+01 1.197458500000000009e-01 3.074666600000000027e+00 6.821617657493919751e+01 6.553302431678869766e+01
1.000000000000000000e+00 6.544552099999999939e+01 7.240735975579332262e+01 1.197458500000000009e-01 3.074666600000000027e+00 6.892644037789665390e+01 6.555545598931986717e+01
1.000000000000000000e+00 6.544552099999999939e+01 7.321550030048966562e+01 1.197458500000000009e-01 3.074666600000000027e+00 6.933051065024483250e+01 6.556821740555868416e+01
1.000000000000000000e+00 6.544552099999999939e+01 7.081153411561760436e+01 1.197458500000000009e-01 3.074666600000000027e+00 6.812852755780880898e+01 6.553025617058474950e+01
1.000000000000000000e+00 6.544552099999999939e+01 7.549370321139230100e+01 1.197458500000000009e-01 3.074666600000000027e+00 7.046961210569614309e+01 6.560419270195147590e+01
1.000000000000000000e+00 6.544552099999999939e+01 7.231163444102575966e+01 1.197458500000000009e-01 3.074666600000000027e+00 6.887857772051287952e+01 6.555394438271336810e+01
1.000000000000000000e+00 6.544552099999999939e+01 7.329689627184806966e+01 1.197458500000000009e-01 3.074666600000000027e+00 6.937120863592403452e+01 6.556950273628176262e+01
1.000000000000000000e+00 6.544552099999999939e+01 7.355311319241727119e+01 1.197458500000000009e-01 3.074666600000000027e+00 6.949931709620864240e+01 6.557354867951808330e+01
1.000000000000000000e+00 6.544552099999999939e+01 7.133840649262803879e+01 1.197458500000000009e-01 3.074666600000000027e+00 6.839196374631401909e+01 6.553857605720828872e+01
1.000000000000000000e+00 6.544552099999999939e+01 7.262727136562715202e+01 1.197458500000000009e-01 3.074666600000000027e+00 6.903639618281357571e+01 6.555892863229918532e+01
1.000000000000000000e+00 6.619423299999999699e+01 7.237237111128992240e+01 1.175287099999999946e-01 2.994702900000000056e+00 6.928330205564495259e+01 6.629179250562860659e+01
1.000000000000000000e+00 6.619423299999999699e+01 7.154776047724499222e+01 1.175287099999999946e-01 2.994702900000000056e+00 6.887099673862249460e+01 6.627877100880475325e+01
1.000000000000000000e+00 6.619423299999999699e+01 7.259882768188150237e+01 1.175287099999999946e-01 2.994702900000000056e+00 6.939653034094075679e+01 6.629536850064123144e+01
1.000000000000000000e+00 6.619423299999999699e+01 7.073995201544337874e+01 1.175287099999999946e-01 2.994702900000000056e+00 6.846709250772168787e+01 6.626601483651525371e+01
1.000000000000000000e+00 6.619423299999999699e+01 7.082652633622549843e+01 1.175287099999999946e-01 2.994702900000000056e+00 6.851037966811274771e+01 6.626738193899555540e+01
1.000000000000000000e+00 6.619423299999999699e+01 7.223469623128002581e+01 1.175287099999999946e-01 2.994702900000000056e+00 6.921446461564001140e+01 6.628961846986098294e+01
1.000000000000000000e+00 6.594742300000000057e+01 7.214648619303693522e+01 1.181138500000000063e-01 2.990124199999999899e+00 6.904695459651847500e+01 6.604531293537843339e+01
1.000000000000000000e+00 6.594742300000000057e+01 7.367251799686083302e+01 1.181138500000000063e-01 2.990124199999999899e+00 6.980997049843041680e+01 6.606941063369349365e+01
1.000000000000000000e+00 6.594742300000000057e+01 7.039349353288071143e+01 1.181138500000000063e-01 2.990124199999999899e+00 6.817045826644036310e+01 6.601763127883164373e+01
1.000000000000000000e+00 6.594742300000000057e+01 6.983762685647964474e+01 1.181138500000000063e-01 2.990124199999999899e+00 6.789252492823982266e+01 6.600885354075452938e+01
1.000000000000000000e+00 6.594742300000000057e+01 7.197212915183266091e+01 1.181138500000000063e-01 2.990124199999999899e+00 6.895977607591632363e+01 6.604255964847607174e+01
1.000000000000000000e+00 6.594742300000000057e+01 7.245876172575198382e+01 1.181138500000000063e-01 2.990124199999999899e+00 6.920309236287599219e+01 6.605024410493840037e+01
1.000000000000000000e+00 6.612315900000000113e+01 7.214336193900820149e+01 1.178716000000000069e-01 3.026601100000000155e+00 6.913326046950410841e+01 6.621822453785844687e+01
2.000000000000000000e+00 6.612315900000000113e+01 7.224976725662155275e+01 1.178716000000000069e-01 3.026601100000000155e+00 6.918646312831077694e+01 6.621990479330040102e+01
1.000000000000000000e+00 6.614283600000000263e+01 7.409860139910131238e+01 1.177857100000000018e-01 3.030139300000000091e+00 7.012071869955065040e+01 6.626846616968093429e+01
2.000000000000000000e+00 6.614283600000000263e+01 7.248860612108558144e+01 1.177857100000000018e-01 3.030139300000000091e+00 6.931572106054278493e+01 6.624304259698665476e+01
1.000000000000000000e+00 6.614283600000000263e+01 7.045134042102748140e+01 1.177857100000000018e-01 3.030139300000000091e+00 6.829708821051374912e+01 6.621087196063125191e+01
1.000000000000000000e+00 6.614283600000000263e+01 7.269383381169886604e+01 1.177857100000000018e-01 3.030139300000000091e+00 6.941833490584943434e+01 6.624628336494568259e+01
1.000000000000000000e+00 6.614283600000000263e+01 7.280081439057673265e+01 1.177857100000000018e-01 3.030139300000000091e+00 6.947182519528837474e+01 6.624797270438730834e+01
1.000000000000000000e+00 6.614283600000000263e+01 7.233862384583416372e+01 1.177857100000000018e-01 3.030139300000000091e+00 6.924072992291708317e+01 6.624067421409152701e+01
1.000000000000000000e+00 6.620331299999999430e+01 7.534255010564714894e+01 1.175121600000000044e-01 3.017138399999999887e+00 7.077293155282356452e+01 6.634763147229510594e+01
2.000000000000000000e+00 6.620331299999999430e+01 7.457757741646956617e+01 1.175121600000000044e-01 3.017138399999999887e+00 7.039044520823478024e+01 6.633555172334304473e+01
1.000000000000000000e+00 6.590605800000000158e+01 7.206441540339197616e+01 1.181384199999999940e-01 3.067419600000000024e+00 6.898523670169598176e+01 6.600330514678381633e+01
1.000000000000000000e+00 6.590605800000000158e+01 7.131893902596688406e+01 1.181384199999999940e-01 3.067419600000000024e+00 6.861249851298344993e+01 6.599153326575277845e+01
1.000000000000000000e+00 6.590605800000000158e+01 7.164188283512200428e+01 1.181384199999999940e-01 3.067419600000000024e+00 6.877397041756100293e+01 6.599663289897550555e+01
1.000000000000000000e+00 6.590605800000000158e+01 7.130767589823202002e+01 1.181384199999999940e-01 3.067419600000000024e+00 6.860686694911601080e+01 6.599135540874247852e+01
1.000000000000000000e+00 6.595680000000000121e+01 6.994888737829563752e+01 1.176621199999999950e-01 3.094162700000000044e+00 6.795284368914781226e+01 6.601983939213354802e+01
1.000000000000000000e+00 6.621285500000000468e+01 7.290654400227896303e+01 1.170166599999999946e-01 3.101485799999999848e+00 6.955969950113947675e+01 6.631855561370119290e+01
1.000000000000000000e+00 6.609860299999999711e+01 7.071485397904525882e+01 1.173702499999999954e-01 3.120756599999999992e+00 6.840672848952263507e+01 6.617149861276564593e+01
1.000000000000000000e+00 6.609860299999999711e+01 7.289072827741929927e+01 1.173702499999999954e-01 3.120756599999999992e+00 6.949466563870964819e+01 6.620585802931404373e+01
1.000000000000000000e+00 6.609860299999999711e+01 7.120590495048415391e+01 1.173702499999999954e-01 3.120756599999999992e+00 6.865225397524207551e+01 6.617925284051987944e+01
1.000000000000000000e+00 6.609860299999999711e+01 7.154679261496426079e+01 1.173702499999999954e-01 3.120756599999999992e+00 6.882269780748212895e+01 6.618463582669184575e+01
1.000000000000000000e+00 6.539459300000000042e+01 7.035051163176164835e+01 1.198386800000000030e-01 3.109230300000000113e+00 6.787255231588082438e+01 6.547285233362784140e+01
1.000000000000000000e+00 6.539459300000000042e+01 7.101738013307971187e+01 1.198386800000000030e-01 3.109230300000000113e+00 6.820598656653984904e+01 6.548338291098561115e+01
1.000000000000000000e+00 6.539725199999999461e+01 7.298781833844716971e+01 1.198333199999999932e-01 3.108769600000000022e+00 6.919253516922358926e+01 6.551711528017932551e+01
1.000000000000000000e+00 6.539725199999999461e+01 7.204325283434829430e+01 1.198333199999999932e-01 3.108769600000000022e+00 6.872025241717415156e+01 6.550219956577576852e+01
1.000000000000000000e+00 6.539725199999999461e+01 7.340550271978847263e+01 1.198333199999999932e-01 3.108769600000000022e+00 6.940137735989424073e+01 6.552371096985449128e+01
1.000000000000000000e+00 6.539725199999999461e+01 7.662226993587151469e+01 1.198333199999999932e-01 3.108769600000000022e+00 7.100976096793576176e+01 6.557450721520710601e+01
1.000000000000000000e+00 6.548661599999999794e+01 7.057852554666892786e+01 1.193124200000000024e-01 3.089935300000000051e+00 6.803257077333447000e+01 6.556702277775896448e+01
1.000000000000000000e+00 6.564135400000000686e+01 7.361959289330191325e+01 1.189480299999999963e-01 3.080739299999999847e+00 6.963047344665096716e+01 6.576733905054382490e+01
1.000000000000000000e+00 6.564135400000000686e+01 7.436711765332603363e+01 1.189480299999999963e-01 3.080739299999999847e+00 7.000423582666302025e+01 6.577914327775910408e+01
1.000000000000000000e+00 6.564135400000000686e+01 7.031086949634216410e+01 1.189480299999999963e-01 3.080739299999999847e+00 6.797611174817109259e+01 6.571509071729931861e+01
1.000000000000000000e+00 6.564135400000000686e+01 7.271994236909665688e+01 1.189480299999999963e-01 3.080739299999999847e+00 6.918064818454833187e+01 6.575313259241696073e+01
1.000000000000000000e+00 6.564135400000000686e+01 7.239041051274006122e+01 1.189480299999999963e-01 3.080739299999999847e+00 6.901588225637003404e+01 6.574792892677920975e+01
1.000000000000000000e+00 6.564135400000000686e+01 7.307639189038464167e+01 1.189480299999999963e-01 3.080739299999999847e+00 6.935887294519233137e+01 6.575876131719650175e+01
1.000000000000000000e+00 6.564135400000000686e+01 7.520442597817438468e+01 1.189480299999999963e-01 3.080739299999999847e+00 7.042288998908719577e+01 6.579236528490098124e+01
2.000000000000000000e+00 6.568529499999999643e+01 7.333246872010798256e+01 1.195907100000000028e-01 3.087179299999999849e+00 6.950888186005398950e+01 6.580605217216914582e+01
1.000000000000000000e+00 6.568529499999999643e+01 7.191429363354278337e+01 1.195907100000000028e-01 3.087179299999999849e+00 6.879979431677139701e+01 6.578365764847158914e+01
1.000000000000000000e+00 6.517389199999999505e+01 7.199905879388737162e+01 1.205070899999999973e-01 2.995877600000000029e+00 6.858647539694368334e+01 6.528166879071751794e+01
1.000000000000000000e+00 6.517389199999999505e+01 7.137982998911478205e+01 1.205070899999999973e-01 2.995877600000000029e+00 6.827686099455738145e+01 6.527189049586939973e+01
1.000000000000000000e+00 6.517389199999999505e+01 7.311484583382448932e+01 1.205070899999999973e-01 2.995877600000000029e+00 6.914436891691224218e+01 6.529928827899088617e+01
1.000000000000000000e+00 6.590459699999999543e+01 7.478232457626484120e+01 1.185678500000000024e-01 2.934708800000000117e+00 7.034346078813241832e+01 6.604478595302181532e+01
1.000000000000000000e+00 6.590459699999999543e+01 7.223423873768750525e+01 1.185678500000000024e-01 2.934708800000000117e+00 6.906941786884374324e+01 6.600454891230940291e+01
1.000000000000000000e+00 6.590459699999999543e+01 7.400427255292007089e+01 1.185678500000000024e-01 2.934708800000000117e+00 6.995443477646003316e+01 6.603249966718884423e+01
1.000000000000000000e+00 6.590459699999999543e+01 7.025043179620924150e+01 1.185678500000000024e-01 2.934708800000000117e+00 6.807751439810462557e+01 6.597322244776832179e+01
1.000000000000000000e+00 6.590459699999999543e+01 7.220363131835912895e+01 1.185678500000000024e-01 2.934708800000000117e+00 6.905411415917956219e+01 6.600406558794136913e+01
1.000000000000000000e+00 6.590459699999999543e+01 7.184580191269472493e+01 1.185678500000000024e-01 2.934708800000000117e+00 6.887519945634736018e+01 6.599841507329000478e+01
1.000000000000000000e+00 6.590459699999999543e+01 7.263933177342761383e+01 1.185678500000000024e-01 2.934708800000000117e+00 6.927196438671380463e+01 6.601094577097272520e+01
1.000000000000000000e+00 6.590459699999999543e+01 7.231676468195981045e+01 1.185678500000000024e-01 2.934708800000000117e+00 6.911068084097991004e+01 6.600585208653109248e+01
1.000000000000000000e+00 6.581803299999999979e+01 7.285394189611064064e+01 1.188656500000000033e-01 2.952192000000000149e+00 6.933598744805532021e+01 6.592913763722040699e+01
1.000000000000000000e+00 6.579752000000000578e+01 7.000625566985834780e+01 1.188994300000000004e-01 2.952724599999999811e+00 6.790188783492916968e+01 6.586398050377582081e+01
1.000000000000000000e+00 6.579752000000000578e+01 7.299268440345848319e+01 1.188994300000000004e-01 2.952724599999999811e+00 6.939510220172924448e+01 6.591113945451418488e+01
1.000000000000000000e+00 6.579752000000000578e+01 7.245295391242842697e+01 1.188994300000000004e-01 2.952724599999999811e+00 6.912523695621422348e+01 6.590261652431594541e+01
1.000000000000000000e+00 6.579752000000000578e+01 7.420162486123507506e+01 1.188994300000000004e-01 2.952724599999999811e+00 6.999957243061754752e+01 6.593022993635037210e+01
1.000000000000000000e+00 6.621365000000000123e+01 7.131167075058623084e+01 1.176883600000000057e-01 3.005918100000000148e+00 6.876266037529310893e+01 6.629415328030103183e+01
1.000000000000000000e+00 6.621365000000000123e+01 7.365610086118653044e+01 1.176883600000000057e-01 3.005918100000000148e+00 6.993487543059326583e+01 6.633117437605041289e+01
1.000000000000000000e+00 6.621365000000000123e+01 7.436525379102226907e+01 1.176883600000000057e-01 3.005918100000000148e+00 7.028945189551113515e+01 6.634237267042382769e+01
1.000000000000000000e+00 6.621365000000000123e+01 7.308979851574845554e+01 1.176883600000000057e-01 3.005918100000000148e+00 6.965172425787423549e+01 6.632223184743385502e+01
1.000000000000000000e+00 6.624079000000000406e+01 7.254961952207965226e+01 1.176679100000000006e-01 3.003397399999999884e+00 6.939520476103982105e+01 6.634041326483840351e+01
1.000000000000000000e+00 6.587938499999999920e+01 7.320277479991666780e+01 1.186382599999999954e-01 2.970550100000000082e+00 6.954107989995833350e+01 6.599502927268142116e+01
1.000000000000000000e+00 6.587938499999999920e+01 7.282808584853472667e+01 1.186382599999999954e-01 2.970550100000000082e+00 6.935373542426737004e+01 6.598911252750627909e+01
1.000000000000000000e+00 6.587938499999999920e+01 7.452197474283751433e+01 1.186382599999999954e-01 2.970550100000000082e+00 7.020067987141875676e+01 6.601586087144762871e+01
1.000000000000000000e+00 6.587938499999999920e+01 7.416140627125784590e+01 1.186382599999999954e-01 2.970550100000000082e+00 7.002039563562891544e+01 6.601016710397288989e+01
1.000000000000000000e+00 6.587938499999999920e+01 7.262549636388793317e+01 1.186382599999999954e-01 2.970550100000000082e+00 6.925244068194396618e+01 6.598591341968258916e+01
1.000000000000000000e+00 6.587938499999999920e+01 7.006288251722087068e+01 1.186382599999999954e-01 2.970550100000000082e+00 6.797113375861043494e+01 6.594544696595585265e+01
1.000000000000000000e+00 6.585525900000000377e+01 7.115865059156408279e+01 1.187007499999999938e-01 2.968327899999999797e+00 6.850695479578203617e+01 6.593900530875967547e+01
1.000000000000000000e+00 6.585525900000000377e+01 7.313798710230373956e+01 1.187007499999999938e-01 2.968327899999999797e+00 6.949662305115187166e+01 6.597026118034783337e+01
1.000000000000000000e+00 6.585525900000000377e+01 7.259818631014080381e+01 1.187007499999999938e-01 2.968327899999999797e+00 6.922672265507040379e+01 6.596173714001842825e+01
1.000000000000000000e+00 6.585525900000000377e+01 7.166320748931198636e+01 1.187007499999999938e-01 2.968327899999999797e+00 6.875923324465600217e+01 6.594697280974767750e+01
1.000000000000000000e+00 6.535056400000000565e+01 6.795446559706063283e+01 1.197788800000000042e-01 3.008353899999999914e+00 6.665251479853031924e+01 6.539168243211317133e+01
2.000000000000000000e+00 6.535056400000000565e+01 7.086129340495153883e+01 1.197788800000000042e-01 3.008353899999999914e+00 6.810592870247577935e+01 6.543758439784733127e+01
1.000000000000000000e+00 6.535056400000000565e+01 7.568899223203260362e+01 1.197788800000000042e-01 3.008353899999999914e+00 7.051977811601631174e+01 6.551381900160815519e+01
1.000000000000000000e+00 6.591699599999999748e+01 7.105359991088029403e+01 1.182281399999999955e-01 2.979339700000000146e+00 6.848529795544014576e+01 6.599810855027460832e+01
1.000000000000000000e+00 6.605922200000000544e+01 7.375885903718803149e+01 1.181155299999999964e-01 3.022845400000000016e+00 6.990904051859402557e+01 6.618080762488189350e+01
